time_ms,Vm_mV
683.410897,-78.903274
683.413157,-78.903278
683.415869,-78.903283
683.419123,-78.903289
683.423028,-78.903296
683.427714,-78.903304
683.433337,-78.903314
683.440085,-78.903326
683.448182,-78.903340
683.457898,-78.903358
683.469558,-78.903378
683.483550,-78.903403
683.485229,-78.903406
683.487244,-78.903409
683.489662,-78.903414
683.492563,-78.903419
683.496045,-78.903425
683.500223,-78.903432
683.505237,-78.903441
683.511253,-78.903452
683.518472,-78.903465
683.527136,-78.903480
683.537532,-78.903498
683.550007,-78.903521
683.564978,-78.903547
683.566774,-78.903550
683.568930,-78.903554
683.571517,-78.903559
683.574621,-78.903564
683.578346,-78.903571
683.582816,-78.903579
683.588181,-78.903588
683.594618,-78.903599
683.602342,-78.903613
683.611611,-78.903630
683.622734,-78.903649
683.636082,-78.903673
683.652100,-78.903701
683.671320,-78.903735
683.673627,-78.903739
683.676395,-78.903744
683.679716,-78.903750
683.683702,-78.903757
683.688485,-78.903765
683.694224,-78.903776
683.701111,-78.903788
683.709376,-78.903802
683.719293,-78.903820
683.731194,-78.903841
683.745475,-78.903866
683.747189,-78.903869
683.749246,-78.903873
683.751713,-78.903877
683.754675,-78.903882
683.758228,-78.903889
683.762493,-78.903896
683.767610,-78.903905
683.773751,-78.903916
683.781120,-78.903929
683.789962,-78.903945
683.800573,-78.903964
683.813306,-78.903986
683.828586,-78.904013
683.830420,-78.904016
683.832620,-78.904020
683.835261,-78.904025
683.838429,-78.904030
683.842231,-78.904037
683.846794,-78.904045
683.852269,-78.904055
683.858839,-78.904067
683.866723,-78.904080
683.876184,-78.904097
683.887537,-78.904117
683.901161,-78.904141
683.917510,-78.904170
683.919471,-78.904174
683.921826,-78.904178
683.924651,-78.904183
683.928041,-78.904189
683.932109,-78.904196
683.936990,-78.904205
683.942848,-78.904215
683.949878,-78.904227
683.958313,-78.904242
683.968436,-78.904260
683.980583,-78.904282
683.995159,-78.904307
684.012651,-78.904338
684.014750,-78.904342
684.017269,-78.904346
684.020292,-78.904352
684.023919,-78.904358
684.028271,-78.904366
684.033494,-78.904375
684.039762,-78.904386
684.047283,-78.904399
684.056308,-78.904415
684.067139,-78.904434
684.080135,-78.904457
684.095731,-78.904485
684.097603,-78.904488
684.099849,-78.904492
684.102544,-78.904497
684.105778,-78.904503
684.109658,-78.904509
684.114315,-78.904518
684.119903,-78.904528
684.126609,-78.904539
684.134657,-78.904554
684.144313,-78.904571
684.155901,-78.904591
684.169806,-78.904616
684.186493,-78.904645
684.188495,-78.904649
684.190898,-78.904653
684.193782,-78.904658
684.197242,-78.904664
684.201394,-78.904671
684.206376,-78.904680
684.212355,-78.904691
684.219530,-78.904703
684.228140,-78.904719
684.238472,-78.904737
684.250870,-78.904759
684.265748,-78.904785
684.267533,-78.904788
684.269676,-78.904792
684.272247,-78.904796
684.275332,-78.904802
684.279034,-78.904808
684.283476,-78.904816
684.288807,-78.904826
684.295205,-78.904837
684.302881,-78.904850
684.312093,-78.904867
684.323148,-78.904886
684.336413,-78.904910
684.352331,-78.904938
684.354241,-78.904941
684.356534,-78.904945
684.359284,-78.904950
684.362585,-78.904956
684.366546,-78.904963
684.371299,-78.904971
684.377003,-78.904981
684.383848,-78.904993
684.392061,-78.905008
684.401917,-78.905025
684.413745,-78.905046
684.427938,-78.905071
684.444969,-78.905101
684.447013,-78.905104
684.449466,-78.905109
684.452409,-78.905114
684.455940,-78.905120
684.460178,-78.905128
684.465264,-78.905137
684.471367,-78.905147
684.478690,-78.905160
684.487478,-78.905176
684.498023,-78.905194
684.510678,-78.905217
684.525863,-78.905243
684.527685,-78.905247
684.529872,-78.905250
684.532496,-78.905255
684.535645,-78.905261
684.539424,-78.905267
684.543958,-78.905275
684.549399,-78.905285
684.555929,-78.905296
684.563764,-78.905310
684.573166,-78.905327
684.584449,-78.905347
684.597989,-78.905370
684.614236,-78.905399
684.616186,-78.905403
684.618526,-78.905407
684.621333,-78.905412
684.624702,-78.905418
684.628745,-78.905425
684.633597,-78.905433
684.639418,-78.905443
684.646404,-78.905456
684.654788,-78.905470
684.664848,-78.905488
684.676920,-78.905509
684.691406,-78.905535
684.708790,-78.905566
684.710876,-78.905569
684.713379,-78.905574
684.716383,-78.905579
684.719987,-78.905585
684.724313,-78.905593
684.729504,-78.905602
684.735733,-78.905613
684.743207,-78.905626
684.752177,-78.905642
684.762940,-78.905661
684.775856,-78.905684
684.791356,-78.905711
684.793216,-78.905714
684.795448,-78.905718
684.798126,-78.905723
684.801340,-78.905728
684.805197,-78.905735
684.809825,-78.905743
684.815379,-78.905753
684.822043,-78.905765
684.830040,-78.905779
684.839637,-78.905796
684.851153,-78.905816
684.864973,-78.905840
684.881556,-78.905870
684.883546,-78.905873
684.885934,-78.905877
684.888800,-78.905882
684.892238,-78.905888
684.896365,-78.905896
684.901317,-78.905904
684.907259,-78.905915
684.914389,-78.905927
684.922946,-78.905942
684.933214,-78.905960
684.945535,-78.905982
684.960321,-78.906008
684.962096,-78.906011
684.964225,-78.906015
684.966780,-78.906019
684.969846,-78.906025
684.973525,-78.906031
684.977940,-78.906039
684.983238,-78.906048
684.989596,-78.906060
684.997225,-78.906073
685.006380,-78.906089
685.017366,-78.906108
685.030549,-78.906132
685.046369,-78.906159
685.048267,-78.906163
685.050545,-78.906167
685.053279,-78.906172
685.056559,-78.906177
685.060496,-78.906184
685.065220,-78.906193
685.070888,-78.906203
685.077691,-78.906214
685.085853,-78.906229
685.095648,-78.906246
685.107403,-78.906267
685.121508,-78.906291
685.138434,-78.906321
685.140465,-78.906325
685.142903,-78.906329
685.145827,-78.906334
685.149337,-78.906340
685.153549,-78.906348
685.158603,-78.906357
685.164668,-78.906367
685.171946,-78.906380
685.180680,-78.906395
685.191160,-78.906414
685.203736,-78.906436
685.218828,-78.906462
685.220639,-78.906466
685.222812,-78.906469
685.225420,-78.906474
685.228549,-78.906480
685.232304,-78.906486
685.236811,-78.906494
685.242218,-78.906504
685.248707,-78.906515
685.256494,-78.906529
685.265838,-78.906545
685.277052,-78.906565
685.290507,-78.906588
685.306654,-78.906617
685.308592,-78.906620
685.310917,-78.906624
685.313707,-78.906629
685.317055,-78.906635
685.321073,-78.906642
685.325895,-78.906650
685.331681,-78.906661
685.338623,-78.906673
685.346955,-78.906687
685.356953,-78.906705
685.368950,-78.906726
685.383347,-78.906751
685.400623,-78.906782
685.402696,-78.906785
685.405184,-78.906790
685.408169,-78.906795
685.411751,-78.906801
685.416050,-78.906809
685.421209,-78.906818
685.427399,-78.906829
685.434828,-78.906842
685.443742,-78.906857
685.454439,-78.906876
685.467275,-78.906899
685.482679,-78.906926
685.484527,-78.906929
685.486745,-78.906933
685.489407,-78.906937
685.492601,-78.906943
685.496434,-78.906950
685.501033,-78.906958
685.506553,-78.906968
685.513176,-78.906979
685.521124,-78.906993
685.530661,-78.907010
685.542106,-78.907030
685.555840,-78.907054
685.572321,-78.907083
685.574299,-78.907086
685.576672,-78.907091
685.579520,-78.907096
685.582937,-78.907102
685.587038,-78.907109
685.591959,-78.907117
685.597865,-78.907128
685.604951,-78.907140
685.613455,-78.907155
685.623659,-78.907173
685.635905,-78.907194
685.650599,-78.907220
685.652362,-78.907223
685.654478,-78.907227
685.657018,-78.907231
685.660065,-78.907237
685.663721,-78.907243
685.668109,-78.907251
685.673374,-78.907260
685.679692,-78.907271
685.687274,-78.907284
685.696373,-78.907300
685.707291,-78.907320
685.720392,-78.907343
685.736114,-78.907370
685.738001,-78.907373
685.740265,-78.907377
685.742982,-78.907382
685.746242,-78.907388
685.750154,-78.907395
685.754849,-78.907403
685.760482,-78.907413
685.767242,-78.907425
685.775355,-78.907439
685.785089,-78.907456
685.796771,-78.907476
685.810789,-78.907501
685.827610,-78.907530
685.829629,-78.907534
685.832051,-78.907538
685.834958,-78.907543
685.838446,-78.907549
685.842632,-78.907557
685.847655,-78.907566
685.853682,-78.907576
685.860915,-78.907589
685.869595,-78.907604
685.880010,-78.907622
685.892508,-78.907644
685.907507,-78.907670
685.909306,-78.907673
685.911466,-78.907677
685.914058,-78.907682
685.917168,-78.907687
685.920900,-78.907694
685.925378,-78.907702
685.930753,-78.907711
685.937201,-78.907722
685.944940,-78.907736
685.954227,-78.907752
685.965371,-78.907772
685.978743,-78.907795
685.994790,-78.907823
685.996716,-78.907827
685.999027,-78.907831
686.001800,-78.907835
686.005127,-78.907841
686.009120,-78.907848
686.013912,-78.907857
686.019662,-78.907867
686.026562,-78.907879
686.034842,-78.907893
686.044777,-78.907911
686.056701,-78.907932
686.071008,-78.907957
686.088178,-78.907987
686.090238,-78.907990
686.092710,-78.907995
686.095677,-78.908000
686.099237,-78.908006
686.103510,-78.908013
686.108636,-78.908022
686.114788,-78.908033
686.122171,-78.908046
686.131030,-78.908062
686.141661,-78.908080
686.154418,-78.908103
686.169726,-78.908129
686.171563,-78.908133
686.173767,-78.908136
686.176412,-78.908141
686.179587,-78.908147
686.183396,-78.908153
686.187967,-78.908161
686.193452,-78.908171
686.200035,-78.908182
686.207933,-78.908196
686.217412,-78.908213
686.228786,-78.908233
686.242435,-78.908256
686.258814,-78.908285
686.260779,-78.908289
686.263138,-78.908293
686.265968,-78.908298
686.269364,-78.908304
686.273440,-78.908311
686.278331,-78.908319
686.284200,-78.908330
686.291242,-78.908342
686.299693,-78.908357
686.309835,-78.908374
686.322004,-78.908396
686.336608,-78.908421
686.354132,-78.908452
686.356235,-78.908455
686.358758,-78.908460
686.361787,-78.908465
686.365420,-78.908472
686.369781,-78.908479
686.375014,-78.908488
686.381293,-78.908499
686.388828,-78.908512
686.397870,-78.908528
686.408721,-78.908547
686.421741,-78.908570
686.437366,-78.908597
686.439241,-78.908601
686.441491,-78.908604
686.444191,-78.908609
686.447431,-78.908615
686.451319,-78.908622
686.455985,-78.908630
686.461583,-78.908640
686.468302,-78.908651
686.476364,-78.908665
686.486038,-78.908682
686.497648,-78.908703
686.511579,-78.908727
686.528296,-78.908756
686.530302,-78.908760
686.532710,-78.908764
686.535598,-78.908769
686.539065,-78.908775
686.543225,-78.908782
686.548217,-78.908791
686.554207,-78.908801
686.561395,-78.908814
686.570021,-78.908829
686.580372,-78.908847
686.592793,-78.908869
686.607699,-78.908895
686.609487,-78.908898
686.611634,-78.908902
686.614209,-78.908906
686.617300,-78.908912
686.621009,-78.908918
686.625460,-78.908926
686.630801,-78.908935
686.637210,-78.908946
686.644901,-78.908960
686.654130,-78.908976
686.665205,-78.908995
686.678494,-78.909018
686.694442,-78.909046
686.696356,-78.909050
686.698652,-78.909054
686.701408,-78.909058
686.704715,-78.909064
686.708684,-78.909071
686.713446,-78.909079
686.719160,-78.909089
686.726017,-78.909101
686.734246,-78.909116
686.744120,-78.909133
686.755970,-78.909154
686.770189,-78.909178
686.787252,-78.909208
686.789300,-78.909212
686.791757,-78.909216
686.794705,-78.909221
686.798243,-78.909227
686.802489,-78.909235
686.807584,-78.909244
686.813698,-78.909254
686.821035,-78.909267
686.829839,-78.909282
686.840404,-78.909301
686.853082,-78.909323
686.868296,-78.909350
686.870122,-78.909353
686.872312,-78.909357
686.874941,-78.909361
686.878096,-78.909367
686.881882,-78.909373
686.886424,-78.909381
686.891876,-78.909391
686.898417,-78.909402
686.906267,-78.909416
686.915687,-78.909432
686.926991,-78.909452
686.940556,-78.909476
686.956833,-78.909504
686.958786,-78.909507
686.961130,-78.909511
686.963943,-78.909516
686.967318,-78.909522
686.971369,-78.909529
686.976229,-78.909538
686.982062,-78.909548
686.989061,-78.909560
686.997460,-78.909575
687.007538,-78.909592
687.019633,-78.909613
687.034146,-78.909639
687.051562,-78.909669
687.053652,-78.909673
687.056160,-78.909677
687.059169,-78.909682
687.062780,-78.909689
687.067114,-78.909696
687.072314,-78.909705
687.078555,-78.909716
687.086043,-78.909729
687.095030,-78.909745
687.105813,-78.909764
687.118753,-78.909786
687.134281,-78.909813
687.136145,-78.909816
687.138381,-78.909820
687.141064,-78.909825
687.144284,-78.909831
687.148148,-78.909837
687.152785,-78.909845
687.158349,-78.909855
687.165025,-78.909867
687.173038,-78.909881
687.182652,-78.909897
687.194190,-78.909918
687.208035,-78.909942
687.209696,-78.909945
687.211690,-78.909948
687.214082,-78.909952
687.216953,-78.909957
687.220398,-78.909963
687.224532,-78.909970
687.229493,-78.909979
687.235447,-78.909989
687.242590,-78.910002
687.251163,-78.910017
687.261450,-78.910035
687.273794,-78.910056
687.288607,-78.910082
687.306383,-78.910113
687.308517,-78.910117
687.311076,-78.910121
687.314148,-78.910126
687.317834,-78.910133
687.322257,-78.910141
687.327565,-78.910150
687.333935,-78.910161
687.341578,-78.910174
687.350750,-78.910190
687.361756,-78.910209
687.374964,-78.910232
687.390813,-78.910260
687.392715,-78.910263
687.394997,-78.910267
687.397736,-78.910272
687.401023,-78.910278
687.404966,-78.910284
687.409699,-78.910293
687.415378,-78.910303
687.422193,-78.910314
687.430371,-78.910329
687.440184,-78.910346
687.451960,-78.910366
687.466091,-78.910391
687.483049,-78.910420
687.485084,-78.910424
687.487526,-78.910428
687.490456,-78.910433
687.493972,-78.910439
687.498192,-78.910447
687.503255,-78.910455
687.509332,-78.910466
687.516623,-78.910479
687.525373,-78.910494
687.535873,-78.910512
687.548472,-78.910534
687.563592,-78.910560
687.565406,-78.910564
687.567583,-78.910567
687.570196,-78.910572
687.573331,-78.910577
687.577093,-78.910584
687.581608,-78.910592
687.587026,-78.910601
687.593527,-78.910612
687.601328,-78.910626
687.610690,-78.910642
687.621924,-78.910662
687.635404,-78.910685
687.651581,-78.910713
687.653523,-78.910717
687.655852,-78.910721
687.658647,-78.910726
687.662002,-78.910731
687.666027,-78.910738
687.670858,-78.910747
687.676654,-78.910757
687.683610,-78.910769
687.691957,-78.910784
687.701973,-78.910801
687.713993,-78.910822
687.728416,-78.910847
687.730147,-78.910850
687.732224,-78.910854
687.734716,-78.910858
687.737707,-78.910863
687.741296,-78.910869
687.745603,-78.910877
687.750771,-78.910886
687.756973,-78.910897
687.764415,-78.910909
687.773346,-78.910925
687.784062,-78.910944
687.796923,-78.910966
687.812355,-78.910993
687.830873,-78.911025
687.833096,-78.911029
687.835762,-78.911033
687.838962,-78.911039
687.842802,-78.911046
687.847410,-78.911054
687.852940,-78.911063
687.859575,-78.911075
687.867538,-78.911089
687.877093,-78.911105
687.888559,-78.911125
687.902319,-78.911149
687.903970,-78.911152
687.905951,-78.911155
687.908329,-78.911159
687.911182,-78.911164
687.914606,-78.911170
687.918714,-78.911177
687.923645,-78.911186
687.929561,-78.911196
687.936661,-78.911209
687.945180,-78.911223
687.955403,-78.911241
687.967672,-78.911262
687.982393,-78.911288
688.000059,-78.911319
688.002179,-78.911322
688.004723,-78.911327
688.007776,-78.911332
688.011439,-78.911338
688.015835,-78.911346
688.021110,-78.911355
688.027440,-78.911366
688.035036,-78.911379
688.044151,-78.911395
688.055090,-78.911414
688.068216,-78.911437
688.083967,-78.911464
688.085857,-78.911468
688.088125,-78.911471
688.090847,-78.911476
688.094113,-78.911482
688.098032,-78.911489
688.102736,-78.911497
688.108380,-78.911507
688.115152,-78.911518
688.123280,-78.911532
688.133032,-78.911549
688.144736,-78.911570
688.158780,-78.911594
688.175632,-78.911623
688.177655,-78.911627
688.180081,-78.911631
688.182994,-78.911636
688.186488,-78.911642
688.190682,-78.911649
688.195714,-78.911658
688.201752,-78.911669
688.208999,-78.911681
688.217694,-78.911696
688.228129,-78.911714
688.240651,-78.911736
688.255677,-78.911762
688.257480,-78.911765
688.259644,-78.911769
688.262240,-78.911773
688.265356,-78.911779
688.269095,-78.911785
688.273582,-78.911793
688.278966,-78.911802
688.285427,-78.911814
688.293180,-78.911827
688.302484,-78.911843
688.313648,-78.911863
688.327045,-78.911886
688.343122,-78.911914
688.345052,-78.911917
688.347367,-78.911921
688.350145,-78.911926
688.353478,-78.911932
688.357479,-78.911939
688.362279,-78.911947
688.368040,-78.911957
688.374953,-78.911969
688.383248,-78.911983
688.393202,-78.912000
688.405148,-78.912021
688.419482,-78.912046
688.436683,-78.912076
688.438747,-78.912079
688.441224,-78.912084
688.444196,-78.912089
688.447763,-78.912095
688.452043,-78.912102
688.457180,-78.912111
688.463343,-78.912122
688.470739,-78.912135
688.479615,-78.912150
688.490265,-78.912169
688.503046,-78.912191
688.518382,-78.912217
688.520223,-78.912221
688.522431,-78.912224
688.525082,-78.912229
688.528262,-78.912234
688.532078,-78.912241
688.536658,-78.912249
688.542153,-78.912258
688.548747,-78.912270
688.556661,-78.912284
688.566157,-78.912300
688.577552,-78.912320
688.591227,-78.912343
688.607636,-78.912372
688.609605,-78.912375
688.611968,-78.912379
688.614803,-78.912384
688.618206,-78.912390
688.622289,-78.912397
688.627189,-78.912406
688.633069,-78.912416
688.640124,-78.912428
688.648591,-78.912443
688.658751,-78.912460
688.670943,-78.912481
688.685574,-78.912507
688.687330,-78.912510
688.689437,-78.912513
688.691965,-78.912518
688.694999,-78.912523
688.698639,-78.912529
688.703008,-78.912537
688.708250,-78.912546
688.714541,-78.912557
688.722090,-78.912570
688.731149,-78.912586
688.742020,-78.912604
688.755065,-78.912627
688.770718,-78.912654
688.772597,-78.912657
688.774851,-78.912661
688.777556,-78.912666
688.780802,-78.912672
688.784697,-78.912678
688.789371,-78.912686
688.794980,-78.912696
688.801711,-78.912708
688.809788,-78.912722
688.819481,-78.912738
688.831111,-78.912759
688.845068,-78.912783
688.861817,-78.912812
688.863827,-78.912815
688.866239,-78.912819
688.869133,-78.912824
688.872606,-78.912830
688.876773,-78.912838
688.881774,-78.912846
688.887776,-78.912857
688.894977,-78.912869
688.903619,-78.912884
688.913989,-78.912902
688.926433,-78.912923
688.941367,-78.912949
688.959286,-78.912980
688.961437,-78.912984
688.964017,-78.912988
688.967114,-78.912994
688.970829,-78.913000
688.975288,-78.913008
688.980639,-78.913017
688.987060,-78.913028
688.994765,-78.913042
689.004012,-78.913057
689.015107,-78.913077
689.028422,-78.913100
689.030019,-78.913102
689.031937,-78.913106
689.034237,-78.913110
689.036998,-78.913114
689.040311,-78.913120
689.044287,-78.913127
689.049058,-78.913135
689.054783,-78.913145
689.061653,-78.913157
689.069897,-78.913171
689.079790,-78.913188
689.091661,-78.913209
689.105907,-78.913234
689.123001,-78.913263
689.125053,-78.913267
689.127514,-78.913271
689.130468,-78.913276
689.134013,-78.913282
689.138267,-78.913289
689.143371,-78.913298
689.149497,-78.913309
689.156847,-78.913322
689.165668,-78.913337
689.176252,-78.913355
689.188954,-78.913377
689.204196,-78.913403
689.206025,-78.913406
689.208219,-78.913410
689.210853,-78.913415
689.214014,-78.913420
689.217806,-78.913427
689.222358,-78.913435
689.227819,-78.913444
689.234373,-78.913455
689.242237,-78.913469
689.251675,-78.913485
689.262999,-78.913505
689.276589,-78.913528
689.292897,-78.913556
689.294854,-78.913560
689.297202,-78.913564
689.300020,-78.913569
689.303402,-78.913575
689.307460,-78.913582
689.312329,-78.913590
689.318172,-78.913600
689.325184,-78.913612
689.333599,-78.913627
689.343696,-78.913644
689.355813,-78.913665
689.370353,-78.913690
689.387801,-78.913720
689.389895,-78.913724
689.392408,-78.913728
689.395423,-78.913733
689.399041,-78.913740
689.403382,-78.913747
689.408592,-78.913756
689.414844,-78.913767
689.422347,-78.913780
689.431350,-78.913795
689.442153,-78.913814
689.455117,-78.913836
689.470674,-78.913863
689.472541,-78.913866
689.474781,-78.913870
689.477470,-78.913875
689.480695,-78.913880
689.484567,-78.913887
689.489212,-78.913895
689.494786,-78.913905
689.501475,-78.913916
689.509502,-78.913930
689.519135,-78.913947
689.530694,-78.913967
689.544565,-78.913991
689.561210,-78.914019
689.563207,-78.914023
689.565604,-78.914027
689.568480,-78.914032
689.571932,-78.914038
689.576073,-78.914045
689.581043,-78.914054
689.587008,-78.914064
689.594165,-78.914076
689.602753,-78.914091
689.613059,-78.914109
689.625426,-78.914130
689.640267,-78.914156
689.642048,-78.914159
689.644185,-78.914162
689.646750,-78.914167
689.649827,-78.914172
689.653520,-78.914178
689.657951,-78.914186
689.663269,-78.914195
689.669650,-78.914206
689.677308,-78.914219
689.686497,-78.914235
689.697524,-78.914254
689.710756,-78.914277
689.726634,-78.914304
689.728540,-78.914308
689.730826,-78.914312
689.733570,-78.914316
689.736863,-78.914322
689.740814,-78.914329
689.745555,-78.914337
689.751245,-78.914347
689.758072,-78.914359
689.766265,-78.914373
689.776097,-78.914390
689.787895,-78.914410
689.802052,-78.914434
689.819041,-78.914464
689.821080,-78.914467
689.823526,-78.914471
689.826462,-78.914476
689.829985,-78.914482
689.834212,-78.914490
689.839285,-78.914498
689.845373,-78.914509
689.852678,-78.914522
689.861444,-78.914537
689.871963,-78.914555
689.884586,-78.914576
689.899733,-78.914603
689.901551,-78.914606
689.903732,-78.914609
689.906350,-78.914614
689.909491,-78.914619
689.913260,-78.914626
689.917783,-78.914634
689.923211,-78.914643
689.929724,-78.914654
689.937540,-78.914668
689.946919,-78.914684
689.958174,-78.914703
689.971679,-78.914726
689.987886,-78.914754
689.989831,-78.914758
689.992165,-78.914762
689.994965,-78.914767
689.998326,-78.914772
690.002359,-78.914779
690.007198,-78.914788
690.013005,-78.914798
690.019974,-78.914810
690.028337,-78.914824
690.038371,-78.914841
690.050413,-78.914862
690.064864,-78.914887
690.082204,-78.914917
690.084285,-78.914920
690.086782,-78.914924
690.089778,-78.914930
690.093374,-78.914936
690.097689,-78.914943
690.102866,-78.914952
690.109080,-78.914963
690.116536,-78.914976
690.125483,-78.914991
690.136219,-78.915010
690.149103,-78.915032
690.164564,-78.915058
690.166420,-78.915061
690.168646,-78.915065
690.171317,-78.915070
690.174523,-78.915075
690.178371,-78.915082
690.182987,-78.915090
690.188527,-78.915099
690.195175,-78.915111
690.203152,-78.915125
690.212725,-78.915141
690.224213,-78.915161
690.237998,-78.915185
690.254540,-78.915213
690.256525,-78.915216
690.258907,-78.915220
690.261765,-78.915225
690.265195,-78.915231
690.269311,-78.915238
690.274251,-78.915247
690.280178,-78.915257
690.287291,-78.915269
690.295826,-78.915284
690.306068,-78.915302
690.318359,-78.915323
690.333108,-78.915348
690.334878,-78.915351
690.337002,-78.915355
690.339551,-78.915359
690.342609,-78.915364
690.346279,-78.915371
690.350683,-78.915378
690.355968,-78.915387
690.362310,-78.915398
690.369920,-78.915411
690.379052,-78.915427
690.390011,-78.915446
690.403161,-78.915468
690.418941,-78.915496
690.420835,-78.915499
690.423107,-78.915503
690.425834,-78.915507
690.429106,-78.915513
690.433033,-78.915520
690.437745,-78.915528
690.443400,-78.915538
690.450185,-78.915549
690.458327,-78.915563
690.468098,-78.915580
690.479823,-78.915600
690.493893,-78.915624
690.510777,-78.915653
690.512803,-78.915657
690.515234,-78.915661
690.518152,-78.915666
690.521653,-78.915672
690.525854,-78.915679
690.530896,-78.915688
690.536945,-78.915698
690.544205,-78.915711
690.552917,-78.915726
690.563371,-78.915744
690.575916,-78.915765
690.590970,-78.915791
690.609035,-78.915822
690.611202,-78.915826
690.613804,-78.915830
690.616925,-78.915835
690.620671,-78.915842
690.625166,-78.915850
690.630560,-78.915859
690.637033,-78.915870
690.644801,-78.915883
690.654122,-78.915899
690.665307,-78.915919
690.678729,-78.915942
690.680340,-78.915944
690.682273,-78.915948
690.684592,-78.915952
690.687375,-78.915956
690.690715,-78.915962
690.694723,-78.915969
690.699532,-78.915977
690.705304,-78.915987
690.712229,-78.915999
690.720540,-78.916013
690.730513,-78.916030
690.742480,-78.916051
690.756841,-78.916076
690.774074,-78.916105
690.776142,-78.916109
690.778624,-78.916113
690.781601,-78.916118
690.785175,-78.916124
690.789463,-78.916132
690.794609,-78.916140
690.800784,-78.916151
690.808194,-78.916164
690.817085,-78.916179
690.827756,-78.916197
690.840560,-78.916219
690.855925,-78.916245
690.857769,-78.916249
690.859982,-78.916252
690.862637,-78.916257
690.865823,-78.916262
690.869646,-78.916269
690.874234,-78.916277
690.879740,-78.916286
690.886346,-78.916298
690.894275,-78.916311
690.903788,-78.916328
690.915205,-78.916347
690.928904,-78.916371
690.945344,-78.916399
690.947317,-78.916402
690.949684,-78.916406
690.952525,-78.916411
690.955934,-78.916417
690.960025,-78.916424
690.964933,-78.916432
690.970824,-78.916442
690.977893,-78.916455
690.986375,-78.916469
690.996554,-78.916487
691.008769,-78.916507
691.023427,-78.916533
691.041016,-78.916563
691.043127,-78.916566
691.045660,-78.916571
691.048699,-78.916576
691.052347,-78.916582
691.056723,-78.916590
691.061975,-78.916599
691.068278,-78.916609
691.075841,-78.916622
691.084917,-78.916638
691.095808,-78.916657
691.108877,-78.916679
691.124560,-78.916706
691.126441,-78.916709
691.128700,-78.916713
691.131410,-78.916718
691.134662,-78.916723
691.138564,-78.916730
691.143247,-78.916738
691.148866,-78.916747
691.155610,-78.916759
691.163702,-78.916773
691.173412,-78.916790
691.185065,-78.916809
691.199048,-78.916833
691.200726,-78.916836
691.202739,-78.916840
691.205155,-78.916844
691.208055,-78.916849
691.211534,-78.916855
691.215710,-78.916862
691.220720,-78.916871
691.226732,-78.916881
691.233947,-78.916893
691.242605,-78.916908
691.252995,-78.916926
691.265462,-78.916947
691.280423,-78.916973
691.298376,-78.917003
691.300530,-78.917007
691.303115,-78.917012
691.306218,-78.917017
691.309940,-78.917023
691.314408,-78.917031
691.319768,-78.917040
691.326201,-78.917051
691.333921,-78.917064
691.343184,-78.917080
691.354300,-78.917099
691.367639,-78.917122
691.383646,-78.917149
691.385567,-78.917153
691.387872,-78.917157
691.390638,-78.917161
691.393957,-78.917167
691.397940,-78.917174
691.402720,-78.917182
691.408456,-78.917192
691.415338,-78.917204
691.423598,-78.917218
691.433509,-78.917235
691.445402,-78.917255
691.459674,-78.917279
691.461387,-78.917282
691.463442,-78.917286
691.465908,-78.917290
691.468868,-78.917295
691.472419,-78.917301
691.476681,-78.917309
691.481795,-78.917317
691.487931,-78.917328
691.495295,-78.917340
691.504132,-78.917355
691.514737,-78.917374
691.527462,-78.917395
691.542732,-78.917421
691.561056,-78.917453
691.563255,-78.917457
691.565894,-78.917461
691.569060,-78.917466
691.572860,-78.917473
691.577419,-78.917481
691.582891,-78.917490
691.589457,-78.917501
691.597336,-78.917515
691.606791,-78.917531
691.618136,-78.917550
691.631751,-78.917574
691.633385,-78.917576
691.635346,-78.917580
691.637699,-78.917584
691.640522,-78.917589
691.643910,-78.917594
691.647975,-78.917601
691.652853,-78.917610
691.658708,-78.917620
691.665733,-78.917632
691.674163,-78.917646
691.684279,-78.917663
691.696418,-78.917684
691.710985,-78.917709
691.728466,-78.917739
691.730563,-78.917742
691.733081,-78.917747
691.736101,-78.917752
691.739726,-78.917758
691.744076,-78.917766
691.749295,-78.917774
691.755559,-78.917785
691.763075,-78.917798
691.772095,-78.917813
691.782918,-78.917832
691.795907,-78.917854
691.811492,-78.917881
691.813363,-78.917884
691.815607,-78.917888
691.818300,-78.917892
691.821532,-78.917898
691.825410,-78.917904
691.830064,-78.917912
691.835649,-78.917922
691.842351,-78.917933
691.850393,-78.917947
691.860043,-78.917964
691.871623,-78.917983
691.885520,-78.918007
691.902196,-78.918036
691.904197,-78.918039
691.906598,-78.918043
691.909480,-78.918048
691.912937,-78.918054
691.917087,-78.918061
691.922066,-78.918070
691.928042,-78.918080
691.935212,-78.918092
691.943816,-78.918107
691.954141,-78.918124
691.966532,-78.918145
691.981400,-78.918171
691.983184,-78.918174
691.985325,-78.918177
691.987894,-78.918182
691.990977,-78.918187
691.994677,-78.918193
691.999117,-78.918201
692.004444,-78.918210
692.010837,-78.918221
692.018509,-78.918234
692.027715,-78.918250
692.038763,-78.918269
692.052019,-78.918291
692.067927,-78.918318
692.069836,-78.918322
692.072127,-78.918326
692.074876,-78.918330
692.078175,-78.918336
692.082133,-78.918343
692.086883,-78.918351
692.092583,-78.918360
692.099424,-78.918372
